distance,slope,elevation
3747,0.079491907,388.82245
3748,0.07975666,388.908978
3749,0.080021413,388.9955059
3750,0.080286167,389.0820339
3751,0.08055092,389.1685618
3752,0.080815673,389.2550898
3753,0.081080426,389.3416177
3754,0.081345179,389.4281457
3755,0.081609932,389.5146736
3756,0.081874685,389.6012016
3757,0.082139438,389.6877295
3758,0.082404191,389.7742575
3759,0.082668944,389.8607854
3760,0.082933697,389.9473134
3761,0.08319845,390.0338413
3762,0.083463204,390.1203693
3763,0.083727957,390.2068972
3764,0.08399271,390.2934252
3765,0.084257463,390.3799531
3766,0.084522216,390.4664811
3767,0.084786969,390.553009
3768,0.084423276,390.631116
3769,0.084059584,390.7092229
3770,0.083695891,390.7873299
3771,0.083332199,390.8654369
3772,0.082968506,390.9435438
3773,0.082604814,391.0216508
3774,0.082241121,391.0997578
3775,0.081877429,391.1778647
3776,0.081513736,391.2559717
3777,0.081150044,391.3340787
3778,0.080786351,391.4121856
3779,0.080422658,391.4902926
3780,0.080058966,391.5683996
3781,0.079695273,391.6465066
3782,0.079331581,391.7246135
3783,0.078967888,391.8027205
3784,0.078604196,391.8808275
3785,0.078240503,391.9589344
3786,0.077876811,392.0370414
3787,0.077513118,392.1151484
3788,0.077149426,392.1932553
3789,0.076785733,392.2713623
3790,0.076697244,392.3443909
3791,0.076608755,392.4174194
3792,0.076520266,392.490448
3793,0.076431777,392.5634766
3794,0.076343289,392.6365051
3795,0.0762548,392.7095337
3796,0.076166311,392.7825623
3797,0.076077822,392.8555908
3798,0.075989333,392.9286194
3799,0.075900844,393.0016479
3800,0.075812355,393.0746765
3801,0.075723866,393.1477051
3802,0.075635377,393.2207336
3803,0.075546889,393.2937622
3804,0.0754584,393.3667908
3805,0.075369911,393.4398193
3806,0.075281422,393.5128479
3807,0.075192933,393.5858765
3808,0.075104444,393.658905
3809,0.075015955,393.7319336
3810,0.074927466,393.8049622
3811,0.074838977,393.8779907
3812,0.074750489,393.9510193
3813,0.074662,394.0240478
3814,0.074573511,394.0970764
3815,0.074485022,394.170105
3816,0.074396533,394.2431335
3817,0.074308044,394.3161621
3818,0.074219555,394.3891907
3819,0.074131066,394.4622192
3820,0.074042577,394.5352478
3821,0.073954089,394.6082764
3822,0.0738656,394.6813049
3823,0.073777111,394.7543335
3824,0.073688622,394.8273621
3825,0.073600133,394.9003906
3826,0.073511644,394.9734192
3827,0.073423155,395.0464477
3828,0.073334666,395.1194763
3829,0.073246177,395.1925049
3830,0.073157689,395.2655334
3831,0.0730692,395.338562
3832,0.072980711,395.4115906
3833,0.072892222,395.4846191
3834,0.072803733,395.5576477
3835,0.072380802,395.6201371
3836,0.071957871,395.6826265
3837,0.07153494,395.7451159
3838,0.071112009,395.8076052
3839,0.070689078,395.8700946
3840,0.070266146,395.932584
3841,0.069843215,395.9950734
3842,0.069420284,396.0575628
3843,0.068997353,396.1200522
3844,0.068574422,396.1825416
3845,0.068151491,396.245031
3846,0.06772856,396.3075203
3847,0.067305629,396.3700097
3848,0.066882698,396.4324991
3849,0.066459767,396.4949885
3850,0.066036836,396.5574779
3851,0.065613905,396.6199673
3852,0.065190973,396.6824567
3853,0.064768042,396.7449461
3854,0.064345111,396.8074354
3855,0.06392218,396.8699248
3856,0.063499249,396.9324142
3857,0.063076318,396.9949036
3858,0.062552804,397.0462076
3859,0.062029289,397.0975117
3860,0.061505775,397.1488157
3861,0.060982261,397.2001197
3862,0.060458747,397.2514237
3863,0.059935232,397.3027278
3864,0.059411718,397.3540318
3865,0.058888204,397.4053358
3866,0.05836469,397.4566398
3867,0.057841175,397.5079439
3868,0.057317661,397.5592479
3869,0.056794147,397.6105519
3870,0.056270633,397.6618559
3871,0.055747118,397.71316
3872,0.055223604,397.764464
3873,0.05470009,397.815768
3874,0.054176576,397.867072
3875,0.053653061,397.9183761
3876,0.053129547,397.9696801
3877,0.052606033,398.0209841
3878,0.052082519,398.0722881
3879,0.051559004,398.1235922
3880,0.05103549,398.1748962
3881,0.051026058,398.2242869
3882,0.051016625,398.2736776
3883,0.051007193,398.3230683
3884,0.050997761,398.3724591
3885,0.050988328,398.4218498
3886,0.050978896,398.4712405
3887,0.050969464,398.5206312
3888,0.050960031,398.5700219
3889,0.050950599,398.6194126
3890,0.050941167,398.6688033
3891,0.050931734,398.718194
3892,0.050922302,398.7675848
3893,0.050912869,398.8169755
3894,0.050903437,398.8663662
3895,0.050894005,398.9157569
3896,0.050884572,398.9651476
3897,0.05087514,399.0145383
3898,0.050865708,399.063929
3899,0.050856275,399.1133197
3900,0.050846843,399.1627105
3901,0.050837411,399.2121012
3902,0.050827978,399.2614919
3903,0.050818546,399.3108826
3904,0.050505163,399.348404
3905,0.050191779,399.3859253
3906,0.049878396,399.4234467
3907,0.049565012,399.460968
3908,0.049251629,399.4984894
3909,0.048938245,399.5360108
3910,0.048624862,399.5735321
3911,0.048311479,399.6110535
3912,0.047998095,399.6485749
3913,0.047684712,399.6860962
3914,0.047371328,399.7236176
3915,0.047057945,399.7611389
3916,0.046744561,399.7986603
3917,0.046431178,399.8361817
3918,0.046117795,399.873703
3919,0.045804411,399.9112244
3920,0.045491028,399.9487457
3921,0.045177644,399.9862671
3922,0.044864261,400.0237885
3923,0.044550877,400.0613098
3924,0.044237494,400.0988312
3925,0.043924111,400.1363525
3926,0.043610727,400.1738739
3927,0.043297344,400.2113953
3928,0.04298396,400.2489166
3929,0.042670577,400.286438
3930,0.042357193,400.3239594
3931,0.04204381,400.3614807
3932,0.041730426,400.3990021
3933,0.041417043,400.4365234
3934,0.04110366,400.4740448
3935,0.040790276,400.5115662
3936,0.040476893,400.5490875
3937,0.040163509,400.5866089
3938,0.039850126,400.6241302
3939,0.039536742,400.6616516
3940,0.039223359,400.699173
3941,0.038909976,400.7366943
3942,0.038596592,400.7742157
3943,0.038283209,400.8117371
3944,0.037969825,400.8492584
3945,0.037656442,400.8867798
3946,0.037343058,400.9243011
3947,0.037029675,400.9618225
3948,0.03642506,400.9847996
3949,0.035820446,401.0077767
3950,0.035215831,401.0307537
3951,0.034611216,401.0537308
3952,0.034006602,401.0767079
3953,0.033401987,401.099685
3954,0.032797372,401.1226621
3955,0.032192758,401.1456392
3956,0.031588143,401.1686162
3957,0.030983528,401.1915933
3958,0.030378914,401.2145704
3959,0.029774299,401.2375475
3960,0.029169685,401.2605246
3961,0.02856507,401.2835017
3962,0.027960455,401.3064787
3963,0.027355841,401.3294558
3964,0.026751226,401.3524329
3965,0.026146611,401.37541
3966,0.025541997,401.3983871
3967,0.024937382,401.4213642
3968,0.024332767,401.4443412
3969,0.023728153,401.4673183
3970,0.023123538,401.4902954
3971,0.023249394,401.5164012
3972,0.023375251,401.542507
3973,0.023501107,401.5686128
3974,0.023626964,401.5947186
3975,0.02375282,401.6208244
3976,0.023878677,401.6469302
3977,0.024004533,401.673036
3978,0.02413039,401.6991418
3979,0.024256246,401.7252476
3980,0.024382103,401.7513534
3981,0.024507959,401.7774592
3982,0.024633816,401.803565
3983,0.024759672,401.8296708
3984,0.024885529,401.8557766
3985,0.025011385,401.8818824
3986,0.025137242,401.9079882
3987,0.025263098,401.934094
3988,0.025388955,401.9601998
3989,0.025514811,401.9863056
3990,0.025640668,402.0124114
3991,0.025766524,402.0385172
3992,0.025892381,402.064623
3993,0.026018237,402.0907288
3994,0.025992384,402.1154223
3995,0.025966531,402.1401157
3996,0.025940678,402.1648092
3997,0.025914825,402.1895027
3998,0.025888973,402.2141961
3999,0.02586312,402.2388896
4000,0.025837267,402.2635831
4001,0.025811414,402.2882765
4002,0.025785561,402.31297
4003,0.025759708,402.3376635
4004,0.025733855,402.3623569
4005,0.025708002,402.3870504
4006,0.025682149,402.4117439
4007,0.025656297,402.4364373
4008,0.025630444,402.4611308
4009,0.025604591,402.4858243
4010,0.025578738,402.5105177
4011,0.025552885,402.5352112
4012,0.025527032,402.5599047
4013,0.025501179,402.5845981
4014,0.025475326,402.6092916
4015,0.025449473,402.6339851
4016,0.025423621,402.6586785
4017,0.025397768,402.683372
4018,0.025371915,402.7080655
4019,0.025346062,402.7327589
4020,0.025320209,402.7574524
4021,0.025294356,402.7821459
4022,0.025268503,402.8068393
4023,0.02524265,402.8315328
4024,0.025216797,402.8562263
4025,0.025190945,402.8809197
4026,0.025165092,402.9056132
4027,0.025139239,402.9303067
4028,0.025113386,402.9550001
4029,0.025087533,402.9796936
4030,0.02506168,403.0043871
4031,0.025035827,403.0290805
4032,0.025009974,403.053774
4033,0.024984121,403.0784675
4034,0.024958269,403.1031609
4035,0.024932416,403.1278544
4036,0.024906563,403.1525479
4037,0.02488071,403.1772413
4038,0.024854857,403.2019348
4039,0.024401545,403.216973
4040,0.023948233,403.2320113
4041,0.02349492,403.2470495
4042,0.023041608,403.2620877
4043,0.022588296,403.277126
4044,0.022134984,403.2921642
4045,0.021681672,403.3072024
4046,0.02122836,403.3222407
4047,0.020775047,403.3372789
4048,0.020321735,403.3523171
4049,0.019868423,403.3673554
4050,0.019415111,403.3823936
4051,0.018961799,403.3974318
4052,0.018508486,403.41247
4053,0.018055174,403.4275083
4054,0.017601862,403.4425465
4055,0.01714855,403.4575847
4056,0.016695238,403.472623
4057,0.016241926,403.4876612
4058,0.015788613,403.5026994
4059,0.015335301,403.5177377
4060,0.014881989,403.5327759
4061,0.014721855,403.5437715
4062,0.014561721,403.5547671
4063,0.014401587,403.5657627
4064,0.014241453,403.5767584
4065,0.014081319,403.587754
4066,0.013921184,403.5987496
4067,0.01376105,403.6097452
4068,0.013600916,403.6207408
4069,0.013440782,403.6317364
4070,0.013280648,403.642732
4071,0.013120514,403.6537276
4072,0.01296038,403.6647233
4073,0.012800246,403.6757189
4074,0.012640112,403.6867145
4075,0.012479978,403.6977101
4076,0.012319844,403.7087057
4077,0.01215971,403.7197013
4078,0.011999575,403.7306969
4079,0.011839441,403.7416925
4080,0.011679307,403.7526882
4081,0.011519173,403.7636838
4082,0.011359039,403.7746794
4083,0.011198905,403.785675
4084,0.011967527,403.8143721
4085,0.01273615,403.8430693
4086,0.013504772,403.8717664
4087,0.014273395,403.9004636
4088,0.015042017,403.9291607
4089,0.015810639,403.9578578
4090,0.016579262,403.986555
4091,0.017347884,404.0152521
4092,0.018116507,404.0439493
4093,0.018885129,404.0726464
4094,0.019653751,404.1013435
4095,0.020422374,404.1300407
4096,0.021190996,404.1587378
4097,0.021959618,404.1874349
4098,0.022728241,404.2161321
4099,0.023496863,404.2448292
4100,0.024265486,404.2735264
4101,0.025034108,404.3022235
4102,0.02580273,404.3309206
4103,0.026571353,404.3596178
4104,0.027339975,404.3883149
4105,0.028108598,404.4170121
4106,0.02887722,404.4457092
4107,0.029088891,404.4845364
4108,0.029300563,404.5233636
4109,0.029512234,404.5621907
4110,0.029723905,404.6010179
4111,0.029935576,404.6398451
4112,0.030147248,404.6786723
4113,0.030358919,404.7174994
4114,0.03057059,404.7563266
4115,0.030782262,404.7951538
4116,0.030993933,404.833981
4117,0.031205604,404.8728081
4118,0.031417275,404.9116353
4119,0.031628947,404.9504625
4120,0.031840618,404.9892897
4121,0.032052289,405.0281168
4122,0.032263961,405.066944
4123,0.032475632,405.1057712
4124,0.032687303,405.1445984
4125,0.032898974,405.1834255
4126,0.033110646,405.2222527
4127,0.033322317,405.2610799
4128,0.033533988,405.2999071
4129,0.03374566,405.3387342
4130,0.033957331,405.3775614
4131,0.034169002,405.4163886
4132,0.034380674,405.4552158
4133,0.034592345,405.4940429
4134,0.034804016,405.5328701
4135,0.035015687,405.5716973
4136,0.035227359,405.6105245
4137,0.03543903,405.6493516
4138,0.035650701,405.6881788
4139,0.035862373,405.727006
4140,0.036074044,405.7658332
4141,0.036285715,405.8046603
4142,0.036497386,405.8434875
4143,0.036709058,405.8823147
4144,0.036920729,405.9211419
4145,0.0371324,405.959969
4146,0.037344072,405.9987962
4147,0.037555743,406.0376234
4148,0.037767414,406.0764506
4149,0.037979085,406.1152777
4150,0.038190757,406.1541049
4151,0.038402428,406.1929321
4152,0.038936385,406.2438867
4153,0.039470341,406.2948414
4154,0.040004298,406.345796
4155,0.040538255,406.3967507
4156,0.041072211,406.4477053
4157,0.041606168,406.49866
4158,0.042140125,406.5496146
4159,0.042674081,406.6005693
4160,0.043208038,406.6515239
4161,0.043741995,406.7024786
4162,0.044275952,406.7534332
4163,0.044809908,406.8043878
4164,0.045343865,406.8553425
4165,0.045877822,406.9062971
4166,0.046411778,406.9572518
4167,0.046945735,407.0082064
4168,0.047479692,407.0591611
4169,0.048013648,407.1101157
4170,0.048547605,407.1610704
4171,0.049081562,407.212025
4172,0.049615518,407.2629797
4173,0.050149475,407.3139343
4174,0.050283595,407.3662494
4175,0.050417716,407.4185645
4176,0.050551836,407.4708796
4177,0.050685957,407.5231947
4178,0.050820077,407.5755098
4179,0.050954198,407.6278248
4180,0.051088318,407.6801399
4181,0.051222439,407.732455
4182,0.051356559,407.7847701
4183,0.05149068,407.8370852
4184,0.0516248,407.8894003
4185,0.051758921,407.9417154
4186,0.051893041,407.9940305
4187,0.052027162,408.0463456
4188,0.052161282,408.0986607
4189,0.052295403,408.1509758
4190,0.052429523,408.2032909
4191,0.052563644,408.2556059
4192,0.052697764,408.307921
4193,0.052831885,408.3602361
4194,0.052966005,408.4125512
4195,0.053100126,408.4648663
4196,0.053234246,408.5171814
4197,0.052877705,408.5548678
4198,0.052521164,408.5925543
4199,0.052164623,408.6302407
4200,0.051808082,408.6679271
4201,0.051451541,408.7056136
4202,0.051095,408.7433
4203,0.050738459,408.7809864
4204,0.050381918,408.8186729
4205,0.050025377,408.8563593
4206,0.049668836,408.8940457
4207,0.049312295,408.9317322
4208,0.048955754,408.9694186
4209,0.048599213,409.007105
4210,0.048242672,409.0447915
4211,0.047886131,409.0824779
4212,0.04752959,409.1201643
4213,0.047173049,409.1578508
4214,0.046816508,409.1955372
4215,0.046459967,409.2332236
4216,0.046103426,409.2709101
4217,0.045746885,409.3085965
4218,0.045390344,409.346283
4219,0.045033803,409.3839694
4220,0.044677262,409.4216558
4221,0.044320721,409.4593423
4222,0.04396418,409.4970287
4223,0.043607639,409.5347151
4224,0.043251098,409.5724016
4225,0.042894557,409.610088
4226,0.042538016,409.6477744
4227,0.042181475,409.6854609
4228,0.041824934,409.7231473
4229,0.041468393,409.7608337
4230,0.041111852,409.7985202
4231,0.040755311,409.8362066
4232,0.04039877,409.873893
4233,0.040042229,409.9115795
4234,0.039685688,409.9492659
4235,0.039329147,409.9869523
4236,0.038972606,410.0246388
4237,0.038616065,410.0623252
4238,0.038259524,410.1000116
4239,0.037902983,410.1376981
4240,0.037546442,410.1753845
4241,0.036838341,410.1965093
4242,0.036130239,410.2176341
4243,0.035422138,410.2387589
4244,0.034714037,410.2598837
4245,0.034005935,410.2810085
4246,0.033297834,410.3021333
4247,0.032589733,410.3232581
4248,0.031881631,410.3443829
4249,0.03117353,410.3655077
4250,0.030465429,410.3866325
4251,0.029757327,410.4077573
4252,0.029049226,410.4288821
4253,0.028341124,410.4500069
4254,0.027633023,410.4711317
4255,0.026924922,410.4922565
4256,0.02621682,410.5133813
4257,0.025508719,410.5345061
4258,0.024800618,410.5556309
4259,0.024092516,410.5767557
4260,0.023384415,410.5978805
4261,0.022676314,410.6190053
4262,0.021968212,410.6401301
4263,0.021260111,410.6612549
4264,0.021404947,410.6861073
4265,0.021549784,410.7109597
4266,0.02169462,410.7358121
4267,0.021839457,410.7606645
4268,0.021984293,410.7855169
4269,0.02212913,410.8103693
4270,0.022273966,410.8352217
4271,0.022418803,410.8600741
4272,0.022563639,410.8849265
4273,0.022708476,410.9097789
4274,0.022853312,410.9346314
4275,0.022998148,410.9594838
4276,0.023142985,410.9843362
4277,0.023287821,411.0091886
4278,0.023432658,411.034041
4279,0.023577494,411.0588934
4280,0.023722331,411.0837458
4281,0.023867167,411.1085982
4282,0.024012004,411.1334506
4283,0.02415684,411.158303
4284,0.024301677,411.1831554
4285,0.024446513,411.2080078
4286,0.024455331,411.2329101
4287,0.024464148,411.2578125
4288,0.024472966,411.2827148
4289,0.024481784,411.3076172
4290,0.024490601,411.3325195
4291,0.024499419,411.3574219
4292,0.024508237,411.3823242
4293,0.024517054,411.4072266
4294,0.024525872,411.4321289
4295,0.02453469,411.4570313
4296,0.024543508,411.4819336
4297,0.024552325,411.5068359
4298,0.024561143,411.5317383
4299,0.024569961,411.5566406
4300,0.024578778,411.581543
4301,0.024587596,411.6064453
4302,0.024596414,411.6313477
4303,0.024605231,411.65625
4304,0.024614049,411.6811524
4305,0.024622867,411.7060547
4306,0.024631684,411.7309571
4307,0.024640502,411.7558594
4308,0.024432479,411.7708966
4309,0.024224455,411.7859338
4310,0.024016432,411.800971
4311,0.023808408,411.8160082
4312,0.023600385,411.8310454
4313,0.023392362,411.8460826
4314,0.023184338,411.8611198
4315,0.022976315,411.876157
4316,0.022768291,411.8911942
4317,0.022560268,411.9062314
4318,0.022352244,411.9212686
4319,0.022144221,411.9363059
4320,0.021936198,411.9513431
4321,0.021728174,411.9663803
4322,0.021520151,411.9814175
4323,0.021312127,411.9964547
4324,0.021104104,412.0114919
4325,0.020896081,412.0265291
4326,0.020688057,412.0415663
4327,0.020480034,412.0566035
4328,0.02027201,412.0716407
4329,0.020063987,412.0866779
4330,0.019855964,412.1017151
4331,0.01964794,412.1167523
4332,0.019439917,412.1317895
4333,0.019231893,412.1468267
4334,0.01902387,412.1618639
4335,0.018815846,412.1769011
4336,0.018607823,412.1919383
4337,0.0183998,412.2069755
4338,0.018191776,412.2220127
4339,0.017983753,412.2370499
4340,0.017775729,412.2520871
4341,0.017567706,412.2671243
4342,0.017359683,412.2821616
4343,0.017151659,412.2971988
4344,0.016943636,412.312236
4345,0.016735612,412.3272732
4346,0.016527589,412.3423104
4347,0.016319565,412.3573476
4348,0.016111542,412.3723848
4349,0.015903519,412.387422
4350,0.015695495,412.4024592
4351,0.015487472,412.4174964
4352,0.015279448,412.4325336
4353,0.015071425,412.4475708
4354,0.014675292,412.4529444
4355,0.014279158,412.4583181
4356,0.013883025,412.4636917
4357,0.013486891,412.4690654
4358,0.013090758,412.474439
4359,0.012694624,412.4798126
4360,0.012298491,412.4851863
4361,0.011902357,412.4905599
4362,0.011506224,412.4959335
4363,0.01111009,412.5013072
4364,0.010713957,412.5066808
4365,0.010317824,412.5120545
4366,0.00992169,412.5174281
4367,0.009525557,412.5228017
4368,0.009129423,412.5281754
4369,0.00873329,412.533549
4370,0.008337156,412.5389226
4371,0.007941023,412.5442963
